Country,Region,Energy_Type,Year,Unit,Energy_Production,Energy_Consumption,Energy_Imports,Energy_Exports,Renewable_Percentage,CO2_Emissions_Million_Tons,GDP_Billion_USD,Population_Millions,Energy_Intensity,Annual_Growth_Rate_%
Japan,Europe,Oil,2024,Terawatt-hours (TWh),1901,2898,3998,12919,38.07,3546.15,10953.9,853.76,236.1,0.4
Japan,Oceania,Nuclear,2015,Terawatt-hours (TWh),23962,27103,5421,13533,15.84,4416.07,7424.12,715.61,313.47,4.91
Japan,Africa,Oil,2023,Terawatt-hours (TWh),11177,31504,5306,18459,64.73,982.45,5354.44,20.98,212.7,6.13
Japan,Asia,Solar,2023,Terawatt-hours (TWh),15509,16561,11810,12158,60.23,4820.27,13462.01,1188.07,100.27,4.19
Japan,Africa,Hydro,2018,Terawatt-hours (TWh),18005,22035,4080,15218,25.7,4959.58,2999.21,1000.35,123.36,-2.59
Japan,South America,Nuclear,2018,Terawatt-hours (TWh),24545,11604,9662,11070,47.34,2290.22,9385.38,1179.32,235.76,3.77
Japan,North America,Wind,2023,Terawatt-hours (TWh),19223,41778,2358,14728,51.97,1424.57,17945.67,774.95,87.18,-3.99
Japan,South America,Coal,2024,Terawatt-hours (TWh),17808,3329,5615,7719,51.21,3682.67,4855.07,217.82,142.23,0.26
Japan,North America,Oil,2015,Terawatt-hours (TWh),40959,40178,12349,4692,12.59,2881.84,13830.43,476.33,216.09,8.01
Japan,Africa,Oil,2017,Terawatt-hours (TWh),18920,42942,9321,8940,25.24,288.3,7310.71,282.42,328.3,2.49
Japan,Oceania,Coal,2018,Terawatt-hours (TWh),4426,3664,7873,2917,5.33,82.55,10219,1223.68,223.5,0.79
Japan,North America,Hydro,2022,Terawatt-hours (TWh),23882,37886,8306,7246,27.46,2607.62,6939.78,1136.02,178.15,0.95
Japan,Africa,Wind,2017,Terawatt-hours (TWh),23291,49118,10920,2692,64.19,2887.31,990.11,591.47,123.49,9.61
Japan,Africa,Hydro,2016,Terawatt-hours (TWh),12905,28469,6437,6606,37.52,4325.74,7928.68,1106.75,199.78,-2.06
Japan,South America,Nuclear,2020,Terawatt-hours (TWh),1625,10657,11228,12530,39.36,1412.02,15326.87,931.21,387.07,9.57
Japan,North America,Nuclear,2020,Terawatt-hours (TWh),9656,46179,8833,13280,66.38,4730.77,7980.88,942.74,177.3,7.25
Japan,North America,Coal,2015,Terawatt-hours (TWh),2464,43038,6768,1062,46.57,3268.85,7743.76,61.09,114.04,5.63
Japan,Asia,Oil,2018,Terawatt-hours (TWh),4794,18851,3106,6838,58.03,1185.08,17784.21,224.37,137.88,7.36
Japan,North America,Coal,2018,Terawatt-hours (TWh),26567,6091,10551,1981,58.85,1911.84,17423.53,132.89,341.38,7.54
Japan,North America,Wind,2022,Terawatt-hours (TWh),11368,11845,5336,4674,29.02,2285.26,14377.77,1187.91,221.58,1.66
Japan,South America,Oil,2023,Terawatt-hours (TWh),12179,42253,9260,11108,67.53,4974.73,11950.94,663.41,227.14,7.2
Japan,Asia,Wind,2024,Terawatt-hours (TWh),29034,17790,8273,17417,23.99,2311.09,20160.43,455.43,67.05,-0.15
Japan,Africa,Natural Gas,2020,Terawatt-hours (TWh),34072,42250,13478,13963,44.55,3931.39,17580.82,716.64,231.35,-2.38
Japan,South America,Hydro,2017,Terawatt-hours (TWh),24338,38837,342,19622,49.68,3243.41,22370.78,1021.4,124.16,-0.53
Japan,South America,Hydro,2022,Terawatt-hours (TWh),29155,48773,867,15125,6.54,3278.37,7502.49,374.9,172.35,-4.64
Japan,Asia,Hydro,2024,Terawatt-hours (TWh),22718,13031,12658,2119,51.72,2533.61,15291.88,1082.83,110.55,3.39
Japan,Oceania,Natural Gas,2017,Terawatt-hours (TWh),514,29200,7388,2502,20,4478.44,11102.6,479.46,72.26,5.84
Japan,Africa,Nuclear,2022,Terawatt-hours (TWh),8627,47995,6456,499,26.79,2804.91,18991.33,332.89,242.05,9.64
Japan,North America,Solar,2021,Terawatt-hours (TWh),18708,17009,2439,9187,11.07,53.03,2688.36,250.1,152.97,4.96
Japan,Africa,Oil,2023,Terawatt-hours (TWh),13838,21093,13274,18755,69.17,2916.13,13683.12,745.41,177.61,5.42
Japan,Oceania,Nuclear,2024,Terawatt-hours (TWh),9886,5560,5550,4497,18.71,2976.59,23498.27,972.57,186.31,3.25
Japan,Europe,Wind,2023,Terawatt-hours (TWh),42257,26578,2703,14842,25.54,874.29,6698.26,1450.43,194.64,-2.31
Japan,Africa,Oil,2020,Terawatt-hours (TWh),28398,27154,1428,1826,20.59,4107,19719,795.4,126.85,4.4
Japan,North America,Natural Gas,2018,Terawatt-hours (TWh),5878,38499,3414,10836,46.27,872.65,410.18,934.89,395.88,4.63
Japan,South America,Solar,2018,Terawatt-hours (TWh),31834,20437,4389,10873,64.55,1650.7,90.06,151.35,160.74,-2.42
Japan,South America,Solar,2019,Terawatt-hours (TWh),39940,14408,7816,13994,69.74,70.82,2648.38,314.53,62.64,9.12
Japan,Europe,Wind,2020,Terawatt-hours (TWh),49717,50674,11932,6605,62.19,1531.68,3330.13,1174.86,103.39,-2.71
Japan,Oceania,Solar,2024,Terawatt-hours (TWh),5596,41882,820,16362,21.63,4687.47,3029.48,1155.74,354.33,5.53
Japan,Africa,Wind,2015,Terawatt-hours (TWh),15185,18522,14351,10692,35.22,4992.44,16933.1,888.65,225.54,4.87
Japan,Asia,Oil,2018,Terawatt-hours (TWh),31631,26115,11648,5846,28.46,2536.51,13805.2,862.56,225.21,3.65
Japan,Africa,Solar,2018,Terawatt-hours (TWh),2334,28178,6767,11846,56.6,1435.84,17103.49,337.94,84.7,4.45
Japan,Asia,Wind,2015,Terawatt-hours (TWh),2853,21324,9761,5407,50.76,4788.37,17229.79,328.53,196.57,-1.22
Japan,South America,Natural Gas,2015,Terawatt-hours (TWh),8703,40644,9810,8362,22.21,3750.42,9732.84,576.03,241.39,7.08
Japan,Asia,Hydro,2019,Terawatt-hours (TWh),17840,35082,6176,938,52.6,1512.12,19805.38,1221.89,151.9,1.17
Japan,Asia,Oil,2021,Terawatt-hours (TWh),35223,33147,6442,9923,37.65,1642.8,14919.22,946.22,118.85,0.84
Japan,North America,Hydro,2021,Terawatt-hours (TWh),23927,9876,334,9376,31.49,4309.96,11382.36,299.73,190.56,-2.26
Japan,North America,Hydro,2019,Terawatt-hours (TWh),49630,51975,9094,2340,11.53,3929.78,17467.8,560.21,334.98,7.33
Japan,Asia,Coal,2018,Terawatt-hours (TWh),47373,21581,11624,3816,16.77,4927.14,16354.28,65.17,314.79,5.71
Japan,Oceania,Coal,2019,Terawatt-hours (TWh),10275,33352,2450,11473,9.49,268.45,12644.55,1218.24,277.67,1.98
Japan,North America,Solar,2020,Terawatt-hours (TWh),12781,10752,3773,1707,59.51,2266.33,14907.29,1446.45,245.52,9.32
Japan,Africa,Nuclear,2024,Terawatt-hours (TWh),31104,16668,2974,17321,66.29,2342.36,12646.13,1026.11,80.42,4.03
Japan,Oceania,Solar,2020,Terawatt-hours (TWh),47183,9433,14356,1823,36.28,3416.29,23008.85,1004.18,297.9,-3.55
Japan,Africa,Nuclear,2019,Terawatt-hours (TWh),49346,13176,13398,13277,20.47,3240.36,1952.91,1044.03,62.32,-0.37
Japan,Africa,Wind,2015,Terawatt-hours (TWh),7972,15243,8533,17696,25.75,3656.35,6731.35,134.82,222.13,-4.19
Japan,Africa,Coal,2023,Terawatt-hours (TWh),24281,5147,8446,14776,33.62,1494.12,19207.89,199.75,214.7,-4.98
Japan,South America,Coal,2021,Terawatt-hours (TWh),35736,5638,6363,12719,13.69,749.49,473.35,235.88,319.62,4.38
Japan,Oceania,Solar,2016,Terawatt-hours (TWh),30600,34840,7409,10645,48.34,1010.26,23993.7,1148.43,297.85,5.95
Japan,Africa,Coal,2024,Terawatt-hours (TWh),20522,41470,3566,17135,64.55,3189.83,10132.49,917.68,145.92,8.47
Japan,Oceania,Natural Gas,2017,Terawatt-hours (TWh),15555,5370,2995,18941,41.66,1173.02,5483.31,243.45,101.79,3.79
Japan,Oceania,Oil,2016,Terawatt-hours (TWh),2900,49836,52,6584,15.37,3176.71,16398.2,359.41,399.52,-1.48
Japan,Africa,Nuclear,2018,Terawatt-hours (TWh),12713,16324,337,1962,11.81,3757.54,615.15,1424.12,143.13,-0.05
Japan,Oceania,Natural Gas,2023,Terawatt-hours (TWh),18908,44111,3973,16707,55.93,2527.08,1340.47,673.67,355.22,8.05
Japan,North America,Nuclear,2019,Terawatt-hours (TWh),3713,27110,1667,19429,31.4,3818.16,5382.38,994.34,176.73,-4.81
Japan,Asia,Natural Gas,2021,Terawatt-hours (TWh),17914,46476,7085,4667,44.61,288.43,18737.43,1064.83,152.96,0.59
Japan,North America,Nuclear,2017,Terawatt-hours (TWh),40173,2916,6285,8293,22.55,2937.28,21188.55,709,375.49,4.68
Japan,South America,Natural Gas,2019,Terawatt-hours (TWh),36741,38091,4958,4083,49.94,1029.57,2652.37,797.33,59.8,5.68
Japan,Africa,Wind,2019,Terawatt-hours (TWh),29249,2636,8532,18809,46.42,162.22,7961.43,1080.64,181.2,-4.96
Japan,South America,Solar,2022,Terawatt-hours (TWh),20187,51713,733,6670,30.11,2580.66,13773.98,531.17,154.59,-2.28
Japan,Europe,Coal,2017,Terawatt-hours (TWh),40112,26507,11146,8397,34.87,4815.86,19685.07,1207.82,56.62,3.63
Japan,South America,Hydro,2021,Terawatt-hours (TWh),9193,32825,11227,2,55.19,2790.84,6891.44,558.29,214.12,2.75
Japan,North America,Natural Gas,2021,Terawatt-hours (TWh),20514,23278,7422,18091,32.09,667.56,6488.19,1369.57,120.62,9.74
Japan,South America,Natural Gas,2015,Terawatt-hours (TWh),20148,21054,7768,5167,10.73,558.71,4416.87,116.3,365.78,1.26
Japan,Africa,Nuclear,2024,Terawatt-hours (TWh),35441,2661,12729,8258,38.98,4157.36,14635.66,35.56,264.18,-2.93
Japan,Africa,Wind,2021,Terawatt-hours (TWh),36652,46213,13082,5260,19.85,1991.25,2064.39,302.13,280.66,-3.84
Japan,Asia,Oil,2022,Terawatt-hours (TWh),40389,23477,13178,4191,8.37,3704.95,23839.62,876.37,234.36,2.03
Japan,South America,Wind,2024,Terawatt-hours (TWh),29287,9284,3338,6421,23.47,1366.57,8821.25,310.33,87.86,-0.01
Japan,Europe,Wind,2019,Terawatt-hours (TWh),28248,45413,7513,11696,56.17,1059.17,1695.45,247.4,250.07,8.76
Japan,South America,Coal,2018,Terawatt-hours (TWh),21848,23798,8493,9532,26.82,1143.83,23801.81,106.06,117.3,4.02
Japan,Oceania,Natural Gas,2016,Terawatt-hours (TWh),26537,24964,2647,6760,63.99,562.35,10299.36,1479.52,154.38,9.84
Japan,Europe,Hydro,2022,Terawatt-hours (TWh),36071,18388,4523,787,5.56,4535.19,1452.13,396.33,324.74,9.42
Japan,Africa,Nuclear,2018,Terawatt-hours (TWh),11286,49157,7303,17845,52.23,1510.75,23214.57,372.25,285.39,-2.2
Japan,Africa,Coal,2023,Terawatt-hours (TWh),16111,12422,5439,4656,67.27,4226.38,5691.74,413.22,141.08,6.59
Japan,Africa,Hydro,2019,Terawatt-hours (TWh),27106,8428,9698,2206,64.08,4686.15,5617.64,41.98,102.7,6.09
Russia,Europe,Oil,2019,Terawatt-hours (TWh),31550,30667,5735,7537,38.4,1999.41,15528.75,472.69,56.9,8.66
Russia,Asia,Nuclear,2017,Terawatt-hours (TWh),47337,10918,7559,6167,37.49,3908.29,10360.35,1455.54,100.51,5.88
Russia,Oceania,Wind,2021,Terawatt-hours (TWh),42087,12901,3781,13172,21.46,1153.08,7791.51,985.7,82.15,-1.6
Russia,Oceania,Nuclear,2021,Terawatt-hours (TWh),6097,14215,12042,19391,44.78,958.73,21412.4,420.53,256.1,1.74
Russia,South America,Coal,2021,Terawatt-hours (TWh),27612,24796,8069,6870,28.63,4607.48,5107.87,355.42,343.24,-0.27
Russia,North America,Nuclear,2015,Terawatt-hours (TWh),44309,9477,14491,10169,15.14,3364.96,458.18,1251.78,149.34,-2.43
Russia,Oceania,Nuclear,2017,Terawatt-hours (TWh),36441,5785,14514,16340,44.12,4871.87,24368.42,1352.53,351.62,-1.37
Russia,Europe,Nuclear,2017,Terawatt-hours (TWh),25276,21107,1410,6393,57.31,1343.45,23528.4,1309.26,311.97,7.35
Russia,North America,Wind,2021,Terawatt-hours (TWh),28791,32686,3469,18996,49.6,2304.61,11006.4,306.12,136.29,4.42
Russia,Asia,Natural Gas,2020,Terawatt-hours (TWh),36892,4360,4468,15862,13.71,2147.48,4518.28,270.2,281.29,6.41
Russia,Asia,Coal,2017,Terawatt-hours (TWh),31626,10964,1042,19546,21.63,2602.15,23705.69,147.97,94.72,-5
Russia,Asia,Hydro,2016,Terawatt-hours (TWh),24902,25580,2633,9048,64.2,4351.1,4152.74,1148.75,368.92,5.2
Russia,Oceania,Nuclear,2017,Terawatt-hours (TWh),4594,19562,5092,15462,23.31,2885.2,21206.45,268.88,258.62,9.61
Russia,Asia,Natural Gas,2022,Terawatt-hours (TWh),29500,42266,13730,15250,38,421.36,16323.95,1441.06,256.54,5.14
Russia,Africa,Nuclear,2020,Terawatt-hours (TWh),49761,42213,11595,18363,29.18,405.31,11329.23,15.25,399.9,3.2
Russia,Africa,Solar,2017,Terawatt-hours (TWh),27444,27511,14287,14094,20.61,3040.94,952.74,49.63,214.55,1.47
Russia,Africa,Wind,2016,Terawatt-hours (TWh),13213,44526,1777,9697,11.16,244.3,16556.81,487.23,384.84,-0.15
Russia,Africa,Hydro,2024,Terawatt-hours (TWh),42589,37520,6858,1347,18.91,4538.86,3764.86,377.05,323.68,3.63
Russia,North America,Nuclear,2015,Terawatt-hours (TWh),39935,49659,175,17492,44.06,4112.71,13576.07,906.35,218.88,-2.28
Russia,Europe,Solar,2022,Terawatt-hours (TWh),5790,22282,2752,9103,68.43,2225.73,5591.3,743.71,339.81,1.06
Russia,Asia,Natural Gas,2024,Terawatt-hours (TWh),16840,50228,13289,5953,13.4,3125.73,2663.41,604.37,399.6,-3.85
Russia,North America,Coal,2024,Terawatt-hours (TWh),11423,8470,2386,14702,43.39,2997.89,647.29,1080.56,383.87,-3.95
Russia,Africa,Oil,2017,Terawatt-hours (TWh),37231,36101,490,1436,56.09,1780.19,18470.65,956,193.62,-3.97
Russia,Asia,Wind,2023,Terawatt-hours (TWh),2791,39448,6594,7926,58.05,4005.63,22590.59,1271.4,333.9,-3.66
Russia,Europe,Coal,2018,Terawatt-hours (TWh),26956,20650,121,239,49.34,3648.85,22329.85,400.97,103.94,6.03
Russia,Oceania,Hydro,2019,Terawatt-hours (TWh),11504,10628,13559,12151,25.24,3055.59,18833.3,1437.29,293.5,6.74
Russia,South America,Hydro,2019,Terawatt-hours (TWh),42142,9618,12160,16525,10.76,3060.72,6382.43,1269.25,217.96,5.14
Russia,Oceania,Oil,2018,Terawatt-hours (TWh),30549,41757,1918,278,17.27,683.88,8493.68,273.67,396.28,-0.89
Russia,Oceania,Oil,2016,Terawatt-hours (TWh),30767,2346,7359,7992,11.28,1872.93,3435.41,1106.74,200.44,5.32
Russia,Asia,Oil,2015,Terawatt-hours (TWh),34813,4349,5937,5288,67.91,3988.17,807.95,892.4,76.24,1.13
Russia,Europe,Nuclear,2016,Terawatt-hours (TWh),44876,18915,25,15958,25.96,2914.88,9904.01,651.65,89.29,-3.53
Russia,South America,Wind,2021,Terawatt-hours (TWh),13720,48193,1852,14833,42.25,3297.77,24509.84,863.9,228.23,4.52
Russia,South America,Coal,2023,Terawatt-hours (TWh),20721,3736,1311,14856,34.99,2078.24,22820.61,699.07,245.87,-0.19
Russia,Africa,Wind,2017,Terawatt-hours (TWh),35617,7446,14544,3500,44.41,259.03,7193.1,100.43,65.55,8.4
Russia,Europe,Wind,2021,Terawatt-hours (TWh),3740,11575,9279,8162,18.12,3701,11274.57,493.75,399.78,-3.45
Russia,Asia,Wind,2021,Terawatt-hours (TWh),39833,10872,5789,15637,35.17,1181.52,21271.55,367.57,256.17,3.21
Russia,South America,Hydro,2018,Terawatt-hours (TWh),12266,50287,10603,4792,66.87,3521.45,11964.88,267.6,103.28,0.37
Russia,North America,Hydro,2016,Terawatt-hours (TWh),31590,739,12152,17194,42.88,1293.98,1492.67,383.75,72.91,3.94
Russia,Oceania,Coal,2016,Terawatt-hours (TWh),5676,952,1117,17229,9.22,2710.2,17595.72,144.42,141.8,6.26
Russia,North America,Natural Gas,2019,Terawatt-hours (TWh),41644,37876,13811,19944,37.82,1698.89,11431.74,532.12,89.16,-2.92
Russia,South America,Solar,2017,Terawatt-hours (TWh),43125,26178,4655,15068,13.74,617.67,10249.43,280.24,60.73,8.8
Russia,Africa,Hydro,2020,Terawatt-hours (TWh),34673,25161,11849,15737,12.19,4355.29,8294.31,257.77,315.62,3.98
Russia,Asia,Hydro,2016,Terawatt-hours (TWh),13646,46012,7620,1886,47.93,3086.9,840.52,698.71,121.29,-0.19
Russia,Europe,Natural Gas,2023,Terawatt-hours (TWh),17926,13676,2065,16762,34.39,2215.37,2977.31,1433.27,130,6.03
Russia,Europe,Natural Gas,2021,Terawatt-hours (TWh),514,40078,5096,17684,33.6,4438.42,13455.07,1329.26,112.85,-3.51
Russia,Asia,Natural Gas,2017,Terawatt-hours (TWh),18364,36925,10512,15178,38.45,2484.47,11495.59,679.27,353.92,5.85
Russia,North America,Hydro,2021,Terawatt-hours (TWh),26821,37964,7925,19921,58.95,1243.46,6833.73,1306.83,380.58,-1.48
Russia,Oceania,Wind,2024,Terawatt-hours (TWh),7589,16342,1482,5273,33.32,2582.23,19193.11,1404.61,267.41,-1.62
Russia,North America,Nuclear,2017,Terawatt-hours (TWh),47846,6638,4170,18135,39.17,1574.7,20792.26,1271.11,358.52,7.51
Russia,North America,Solar,2015,Terawatt-hours (TWh),2267,36005,8151,3922,10.72,4737.24,22722.84,1267.17,319.46,2.91
Russia,Africa,Nuclear,2022,Terawatt-hours (TWh),47531,40051,1831,546,32.29,70.19,8686.27,808.87,381.99,2.32
Russia,South America,Wind,2024,Terawatt-hours (TWh),37543,19028,8637,16027,49.86,1649.58,2698.79,1402.31,94.11,3.81
Russia,Africa,Coal,2015,Terawatt-hours (TWh),11991,10249,12133,6830,49.87,4623.95,12226.51,957.67,338.77,6.15
Russia,Africa,Coal,2016,Terawatt-hours (TWh),40030,41772,14218,10015,65.8,2228.38,4172.9,1411.09,312.75,-3.42
Russia,North America,Wind,2024,Terawatt-hours (TWh),25327,44770,6356,19765,7,3853.57,14311.53,62.9,322.27,-1.62
Russia,South America,Hydro,2015,Terawatt-hours (TWh),40498,50681,4985,13088,27.32,4826.09,24909.12,1055.72,324.22,-4.93
Russia,South America,Hydro,2016,Terawatt-hours (TWh),29487,25699,9449,8207,28.76,2242.87,15159.79,736.22,54,6.53
Russia,Oceania,Hydro,2018,Terawatt-hours (TWh),20837,25518,12805,118,13.54,2674.58,6928.47,886.12,380.6,-0.35
Russia,South America,Natural Gas,2018,Terawatt-hours (TWh),35620,21145,10309,18155,6.24,1783.22,4461.89,1327.32,86.42,0.87
Russia,Oceania,Nuclear,2019,Terawatt-hours (TWh),19541,39292,2936,13081,14.9,1931.67,14102.8,986.64,310.72,2.73
Russia,Europe,Hydro,2022,Terawatt-hours (TWh),41668,21299,12241,11846,40.69,2525.98,24800.55,945.02,223.3,0.96
Russia,Africa,Wind,2024,Terawatt-hours (TWh),37078,22558,12771,17388,5.05,4624.62,4783.49,932.69,160.28,3.44
Russia,Oceania,Hydro,2017,Terawatt-hours (TWh),1492,18930,10546,11191,41.67,2059.15,7694.93,517.62,374.82,-3.45
Russia,Europe,Solar,2020,Terawatt-hours (TWh),654,12846,14675,17454,38.73,4529.54,6126.85,808.87,98.32,-3.24
Russia,South America,Oil,2018,Terawatt-hours (TWh),19138,43943,1373,8957,15.24,4196.71,11125.79,784.42,368.83,-4.85
Russia,Asia,Natural Gas,2023,Terawatt-hours (TWh),28986,5775,9734,5004,40.13,1200.9,22061.02,738.13,333.48,-0.07
Russia,Africa,Nuclear,2019,Terawatt-hours (TWh),46653,15979,6115,5575,5.42,2226.93,19321.89,802.46,333.27,2.78
Russia,Africa,Solar,2020,Terawatt-hours (TWh),11424,16241,10446,3442,38.03,3620.43,19583.24,187.24,127.25,-4.4
Russia,North America,Wind,2018,Terawatt-hours (TWh),31039,29505,12622,13384,27.68,1975.04,3007.31,276,297.16,-0.72
Russia,Asia,Nuclear,2024,Terawatt-hours (TWh),9848,7982,4981,13041,47.45,2434.58,2348.48,1160.02,235.81,9.97
Russia,North America,Nuclear,2017,Terawatt-hours (TWh),18045,4798,2001,6900,69.26,1210.73,11754.23,64.43,141.07,0.17
Russia,Europe,Nuclear,2019,Terawatt-hours (TWh),2369,24970,10379,15892,65.88,236.27,22736.94,819.99,122.35,-4.12
Russia,North America,Hydro,2015,Terawatt-hours (TWh),6202,51455,3134,4540,15.4,2274.89,8152.1,269.7,73.87,8.23
Russia,Africa,Nuclear,2017,Terawatt-hours (TWh),12054,48006,3678,180,59.49,865.8,13690.31,109.61,136.12,1.71
Russia,Oceania,Oil,2016,Terawatt-hours (TWh),36277,14806,7620,660,7.62,2938.38,2568.55,1473.41,96.97,6.72
Russia,South America,Natural Gas,2024,Terawatt-hours (TWh),30227,33781,7015,2840,40.3,4808.4,11663.28,1321.79,102.24,9.29
Russia,Europe,Natural Gas,2016,Terawatt-hours (TWh),3410,23018,80,10770,40.93,4739.62,23287.93,469.1,197.15,-0.53
Russia,Africa,Natural Gas,2016,Terawatt-hours (TWh),31176,9725,4798,16922,56.34,1290.56,17055.98,303.16,301.66,0.68
Russia,Asia,Wind,2018,Terawatt-hours (TWh),18126,50349,3157,18764,19.9,133.65,11254.53,1344.06,90.04,-2.15
Russia,North America,Wind,2022,Terawatt-hours (TWh),39421,22854,14728,18044,43.2,4094.08,17201.08,693.49,228.29,0.95
Russia,North America,Wind,2016,Terawatt-hours (TWh),32357,18147,5151,18445,41.05,4219.09,16255.4,1387.94,68.61,5.28
Russia,Asia,Nuclear,2017,Terawatt-hours (TWh),27514,38034,9263,3320,23.15,3597.78,10163.36,474.92,343.24,1.81
Russia,Oceania,Oil,2019,Terawatt-hours (TWh),4157,51169,10766,7420,27.55,1832.51,7245.01,411.31,191.66,5.23
Russia,North America,Solar,2017,Terawatt-hours (TWh),42883,5012,8401,6442,29.59,2422.43,5660.04,414.19,313.12,7.77
Russia,North America,Coal,2016,Terawatt-hours (TWh),36599,25680,9997,973,10.13,1774.39,9355.05,1392.16,262.21,2.3
Russia,Oceania,Solar,2015,Terawatt-hours (TWh),1527,43033,5261,9994,68.15,694.9,1724.56,1080.84,249.37,-0.89
Russia,Asia,Hydro,2016,Terawatt-hours (TWh),46551,45059,5984,14078,65.74,3060.9,3757.93,689.5,238.17,-1.32
Russia,North America,Oil,2015,Terawatt-hours (TWh),17064,16886,2389,13518,16.75,160.7,24291.18,1003,148.23,2.45
Russia,Asia,Nuclear,2015,Terawatt-hours (TWh),48265,33963,1740,6283,56.73,2271.24,24229.9,1009.54,178.84,6.77
Russia,North America,Oil,2023,Terawatt-hours (TWh),48352,31476,9582,17628,25.68,831.57,3250.92,1432.44,362.43,5.11
Russia,North America,Coal,2017,Terawatt-hours (TWh),6087,5538,6569,2749,33.66,113.31,14398.21,1398.09,324.1,7.87
Russia,South America,Hydro,2021,Terawatt-hours (TWh),18456,12552,3024,2318,11.85,3456.77,6949.76,497.86,309.05,-4.08
Russia,North America,Hydro,2019,Terawatt-hours (TWh),38627,10674,2702,17558,41.53,2279.34,1547.17,283.99,83.59,8.43
Russia,South America,Oil,2019,Terawatt-hours (TWh),42065,27829,11403,4764,28.24,3608.64,2226.51,1208.96,201.01,9.99
Russia,Asia,Coal,2023,Terawatt-hours (TWh),27931,51370,6999,18481,57.49,1946.62,10581.76,1282.6,152.13,2.19
Russia,Oceania,Wind,2017,Terawatt-hours (TWh),26068,1545,1264,1305,24.2,2629.23,22321.29,142.48,274.55,-4.2
Russia,Oceania,Solar,2024,Terawatt-hours (TWh),24713,1875,12612,5758,16.86,4067.32,16944.49,670.73,100.6,8.03
Russia,Asia,Wind,2019,Terawatt-hours (TWh),35929,24403,402,3892,33.92,3062.43,1582.33,103.33,291.22,9.44
Russia,North America,Coal,2022,Terawatt-hours (TWh),5198,6876,2607,18671,19.63,990.99,15460.06,409.74,330.43,7.18
Russia,Oceania,Natural Gas,2022,Terawatt-hours (TWh),10665,33002,8580,8696,35.89,3702.04,19817.06,544.8,212.28,-0.87
Russia,South America,Solar,2024,Terawatt-hours (TWh),23679,10362,9965,9595,38.42,3087.56,7760.97,197.06,371.83,-1.16
Russia,Asia,Coal,2023,Terawatt-hours (TWh),28302,29323,14082,6543,63.81,3437.62,5723.59,978.97,165.13,5.99
Russia,Oceania,Nuclear,2017,Terawatt-hours (TWh),4778,29280,1907,18819,57.86,1022.4,18299.79,5.58,79.23,3.41
Russia,Europe,Oil,2015,Terawatt-hours (TWh),29177,19370,6201,7523,16.09,3683.59,17116.08,193.04,204.95,4.13
Russia,Europe,Hydro,2015,Terawatt-hours (TWh),5386,10257,7245,10780,32.92,2930.16,16137.73,1003.31,256.23,1.01
Russia,Africa,Oil,2020,Terawatt-hours (TWh),15661,42014,4649,14400,13.19,4163.88,12269.79,995.62,110.9,8.27
Russia,Africa,Solar,2023,Terawatt-hours (TWh),4658,44344,14187,2075,41.46,1007.43,5164.04,140.49,302.11,9.41
Russia,Asia,Natural Gas,2016,Terawatt-hours (TWh),3828,9898,6090,5796,38.83,3519.4,23121.13,661.56,167.91,4.21
Russia,South America,Wind,2023,Terawatt-hours (TWh),11332,47123,13426,14159,17.02,3079.89,10050.19,1432.29,258.1,3.32
Russia,Asia,Wind,2022,Terawatt-hours (TWh),30678,7585,13831,19700,36.37,3993.69,8594.09,31.73,372.52,5.42
